Unnamed: 0,word,negative_affix,tokenizer,bytes,correct,tokenizer_type,Negated
2922,uncrystallized,un,cl100k_base,"['unc', 'r', 'yst', 'all', 'ized']",Incorrect,byte_level_bpe,True
2932,uncultivated,un,cl100k_base,"['unc', 'ult', 'ivated']",Incorrect,byte_level_bpe,True
2942,incurable,in,cl100k_base,"['in', 'cur', 'able']",Correct,byte_level_bpe,True
2952,incurious,in,cl100k_base,"['in', 'cur', 'ious']",Correct,byte_level_bpe,True
2962,noncurrent,non,cl100k_base,"['non', 'current']",Correct,byte_level_bpe,True
2972,uncut,un,cl100k_base,"['unc', 'ut']",Incorrect,byte_level_bpe,True
2982,acyclic,a,cl100k_base,"['acy', 'c', 'lic']",Incorrect,byte_level_bpe,True
2992,noncyclic,non,cl100k_base,"['non', 'c', 'yclic']",Correct,byte_level_bpe,True
3002,undamaged,un,cl100k_base,"['und', 'amaged']",Incorrect,byte_level_bpe,True
3012,undatable,un,cl100k_base,"['und', 'atable']",Incorrect,byte_level_bpe,True
3022,indecent,in,cl100k_base,"['inde', 'cent']",Incorrect,byte_level_bpe,False
3032,undeciphered,un,cl100k_base,"['und', 'ec', 'ipher', 'ed']",Incorrect,byte_level_bpe,True
3042,indecisive,in,cl100k_base,"['in', 'dec', 'is', 'ive']",Correct,byte_level_bpe,True
3052,undeclared,un,cl100k_base,"['unde', 'clared']",Incorrect,byte_level_bpe,True
3062,indecorous,in,cl100k_base,"['inde', 'cor', 'ous']",Incorrect,byte_level_bpe,False
3072,undedicated,un,cl100k_base,"['unded', 'icated']",Incorrect,byte_level_bpe,True
3082,nondeductible,non,cl100k_base,"['n', 'ond', 'educt', 'ible']",Incorrect,byte_level_bpe,True
3092,indefeasible,in,cl100k_base,"['in', 'def', 'e', 'as', 'ible']",Correct,byte_level_bpe,True
3102,undefeated,un,cl100k_base,"['undef', 'eated']",Incorrect,byte_level_bpe,True
3112,undefined,un,cl100k_base,['undefined'],Not segmented,byte_level_bpe,True
3122,indefinite,in,cl100k_base,"['in', 'def', 'inite']",Correct,byte_level_bpe,True
3132,indehiscent,in,cl100k_base,"['inde', 'his', 'cent']",Incorrect,byte_level_bpe,True
3142,dejected,de,cl100k_base,"['de', 'jected']",Correct,byte_level_bpe,False
3152,undelineated,un,cl100k_base,"['und', 'eline', 'ated']",Incorrect,byte_level_bpe,False
3162,undemanding,un,cl100k_base,"['und', 'emand', 'ing']",Incorrect,byte_level_bpe,True
3172,undemocratic,un,cl100k_base,"['und', 'em', 'ocratic']",Incorrect,byte_level_bpe,True
3182,undemonstrative,un,cl100k_base,"['und', 'emon', 'str', 'ative']",Incorrect,byte_level_bpe,True
3192,undeniable,un,cl100k_base,"['unden', 'iable']",Incorrect,byte_level_bpe,True
3202,undependable,un,cl100k_base,"['und', 'epend', 'able']",Incorrect,byte_level_bpe,True
3212,independent,in,cl100k_base,"['in', 'dependent']",Correct,byte_level_bpe,False
3222,underived,un,cl100k_base,"['under', 'ived']",Incorrect,byte_level_bpe,True
3232,undescriptive,un,cl100k_base,"['und', 'es', 'criptive']",Incorrect,byte_level_bpe,True
3242,undesigned,un,cl100k_base,"['und', 'es', 'igned']",Incorrect,byte_level_bpe,True
3252,undesirable,un,cl100k_base,"['und', 'es', 'irable']",Incorrect,byte_level_bpe,True
3262,undesirous,un,cl100k_base,"['und', 'es', 'ir', 'ous']",Incorrect,byte_level_bpe,True
3272,indestructible,in,cl100k_base,"['inde', 'struct', 'ible']",Incorrect,byte_level_bpe,True
3282,undetected,un,cl100k_base,"['und', 'et', 'ected']",Incorrect,byte_level_bpe,True
3292,indeterminable,in,cl100k_base,"['ind', 'etermin', 'able']",Incorrect,byte_level_bpe,True
3302,indeterminate,in,cl100k_base,"['ind', 'eterminate']",Incorrect,byte_level_bpe,False
3312,undetermined,un,cl100k_base,"['und', 'etermined']",Incorrect,byte_level_bpe,True
3322,undeveloped,un,cl100k_base,"['unde', 'velop', 'ed']",Incorrect,byte_level_bpe,True
3332,adiabatic,a,cl100k_base,"['adi', 'ab', 'atic']",Incorrect,byte_level_bpe,False
3342,undifferentiated,un,cl100k_base,"['und', 'ifferent', 'iated']",Incorrect,byte_level_bpe,False
3352,indigestible,in,cl100k_base,"['ind', 'igest', 'ible']",Incorrect,byte_level_bpe,True
3362,undignified,un,cl100k_base,"['und', 'ign', 'ified']",Incorrect,byte_level_bpe,True
3372,undiluted,un,cl100k_base,"['und', 'il', 'uted']",Incorrect,byte_level_bpe,True
3382,undimmed,un,cl100k_base,"['und', 'im', 'med']",Incorrect,byte_level_bpe,True
3392,undiplomatic,un,cl100k_base,"['und', 'ipl', 'omatic']",Incorrect,byte_level_bpe,True
3402,indirect,in,cl100k_base,"['ind', 'irect']",Incorrect,byte_level_bpe,True
3412,indiscernible,in,cl100k_base,"['ind', 'isc', 'ern', 'ible']",Incorrect,byte_level_bpe,True
3422,undiscerning,un,cl100k_base,"['und', 'isc', 'ern', 'ing']",Incorrect,byte_level_bpe,True
3432,indiscreet,in,cl100k_base,"['ind', 'is', 'cre', 'et']",Incorrect,byte_level_bpe,True
3442,indiscriminate,in,cl100k_base,"['ind', 'iscrim', 'inate']",Incorrect,byte_level_bpe,True
3452,undiscriminating,un,cl100k_base,"['und', 'iscrim', 'inating']",Incorrect,byte_level_bpe,True
3462,indispensable,in,cl100k_base,"['ind', 'ispens', 'able']",Incorrect,byte_level_bpe,False
3472,nondisposable,non,cl100k_base,"['n', 'ond', 'isposable']",Incorrect,byte_level_bpe,True
3482,indistinct,in,cl100k_base,"['ind', 'ist', 'inct']",Incorrect,byte_level_bpe,True
3492,indistinguishable,in,cl100k_base,"['ind', 'istinguish', 'able']",Incorrect,byte_level_bpe,False
3502,undiversified,un,cl100k_base,"['und', 'ivers', 'ified']",Incorrect,byte_level_bpe,True
3512,indivisible,in,cl100k_base,"['ind', 'iv', 'isible']",Incorrect,byte_level_bpe,True
3522,undocumented,un,cl100k_base,"['und', 'ocumented']",Incorrect,byte_level_bpe,True
3532,undomestic,un,cl100k_base,"['und', 'om', 'estic']",Incorrect,byte_level_bpe,True
3542,downstairs,down,cl100k_base,"['down', 'stairs']",Correct,byte_level_bpe,False
3552,undrained,un,cl100k_base,"['und', 'r', 'ained']",Incorrect,byte_level_bpe,True
3562,undramatic,un,cl100k_base,"['und', 'ram', 'atic']",Incorrect,byte_level_bpe,True
3572,undrinkable,un,cl100k_base,"['und', 'rink', 'able']",Incorrect,byte_level_bpe,True
3582,undue,un,cl100k_base,"['und', 'ue']",Incorrect,byte_level_bpe,True
3592,undynamic,un,cl100k_base,"['und', 'ynamic']",Incorrect,byte_level_bpe,True
3602,uneager,un,cl100k_base,"['une', 'ager']",Incorrect,byte_level_bpe,True
3612,earless,less,cl100k_base,"['ear', 'less']",Correct,byte_level_bpe,True
3622,unearned,un,cl100k_base,"['un', 'earned']",Correct,byte_level_bpe,True
3632,uneasy,un,cl100k_base,"['une', 'asy']",Incorrect,byte_level_bpe,True
3642,nonechoic,non,cl100k_base,"['none', 'cho', 'ic']",Incorrect,byte_level_bpe,False
3652,inedible,in,cl100k_base,"['ined', 'ible']",Incorrect,byte_level_bpe,True
3662,unedifying,un,cl100k_base,"['uned', 'ifying']",Incorrect,byte_level_bpe,True
3672,uneducated,un,cl100k_base,"['un', 'educated']",Correct,byte_level_bpe,True
3682,ineffective,in,cl100k_base,"['ine', 'ffective']",Incorrect,byte_level_bpe,True
3692,noneffervescent,non,cl100k_base,"['none', 'ff', 'erves', 'cent']",Incorrect,byte_level_bpe,True
3702,inefficacious,in,cl100k_base,"['ine', 'ffic', 'acious']",Incorrect,byte_level_bpe,True
3712,inefficient,in,cl100k_base,"['ine', 'ff', 'icient']",Incorrect,byte_level_bpe,True
3722,effortless,less,cl100k_base,"['eff', 'ort', 'less']",Correct,byte_level_bpe,False
3732,inelastic,in,cl100k_base,"['inel', 'astic']",Incorrect,byte_level_bpe,True
3742,inelegant,in,cl100k_base,"['ine', 'legant']",Incorrect,byte_level_bpe,True
3752,ineligible,in,cl100k_base,"['inel', 'ig', 'ible']",Incorrect,byte_level_bpe,True
3762,unemotional,un,cl100k_base,"['un', 'em', 'otional']",Correct,byte_level_bpe,True
3772,unemployable,un,cl100k_base,"['un', 'employ', 'able']",Correct,byte_level_bpe,True
3782,unemployed,un,cl100k_base,"['un', 'employed']",Correct,byte_level_bpe,True
3792,disabling,dis,cl100k_base,"['dis', 'abling']",Correct,byte_level_bpe,True
3802,disenchanted,dis,cl100k_base,"['dis', 'ench', 'anted']",Correct,byte_level_bpe,True
3812,unenclosed,un,cl100k_base,"['un', 'enc', 'losed']",Correct,byte_level_bpe,True
3822,discouraging,dis,cl100k_base,"['disc', 'our', 'aging']",Incorrect,byte_level_bpe,True
3832,unencumbered,un,cl100k_base,"['un', 'enc', 'umber', 'ed']",Correct,byte_level_bpe,True
3842,unendowed,un,cl100k_base,"['un', 'end', 'owed']",Correct,byte_level_bpe,True
3852,unenforceable,un,cl100k_base,"['un', 'en', 'force', 'able']",Correct,byte_level_bpe,True
3862,unenforced,un,cl100k_base,"['un', 'en', 'forced']",Correct,byte_level_bpe,True
3872,disenfranchised,dis,cl100k_base,"['dis', 'en', 'fr', 'anch', 'ised']",Correct,byte_level_bpe,True
3882,unenlightened,un,cl100k_base,"['un', 'en', 'light', 'ened']",Correct,byte_level_bpe,True
3892,unenlightening,un,cl100k_base,"['un', 'en', 'light', 'ening']",Correct,byte_level_bpe,True
3902,unenlivened,un,cl100k_base,"['un', 'en', 'l', 'iven', 'ed']",Correct,byte_level_bpe,True
3912,unenterprising,un,cl100k_base,"['un', 'enter', 'prising']",Correct,byte_level_bpe,True
3922,unenthusiastic,un,cl100k_base,"['un', 'ent', 'hus', 'i', 'astic']",Correct,byte_level_bpe,True
3932,unequal,un,cl100k_base,"['une', 'qual']",Incorrect,byte_level_bpe,True
3942,unequipped,un,cl100k_base,"['une', 'qu', 'ipped']",Incorrect,byte_level_bpe,True
3952,inequitable,in,cl100k_base,"['ine', 'qu', 'itable']",Incorrect,byte_level_bpe,True
3962,unequivocal,un,cl100k_base,"['une', 'quiv', 'ocal']",Incorrect,byte_level_bpe,False
3972,ineradicable,in,cl100k_base,"['iner', 'adic', 'able']",Incorrect,byte_level_bpe,True
3982,unerect,un,cl100k_base,"['uner', 'ect']",Incorrect,byte_level_bpe,True
3992,unestablished,un,cl100k_base,"['un', 'establish', 'ed']",Correct,byte_level_bpe,True
4002,anestrous,an,cl100k_base,"['an', 'est', 'rous']",Correct,byte_level_bpe,True
4012,unethical,un,cl100k_base,"['un', 'ethical']",Correct,byte_level_bpe,True
4022,dysphemistic,dys,cl100k_base,"['d', 'ys', 'phem', 'istic']",Incorrect,byte_level_bpe,True
4032,dysphoric,dys,cl100k_base,"['d', 'ys', 'ph', 'oric']",Incorrect,byte_level_bpe,True
4042,uneven,un,cl100k_base,"['une', 'ven']",Incorrect,byte_level_bpe,False
4052,uneventful,un,cl100k_base,"['une', 'vent', 'ful']",Incorrect,byte_level_bpe,True
4062,inexact,in,cl100k_base,"['in', 'exact']",Correct,byte_level_bpe,True
4072,unexchangeable,un,cl100k_base,"['un', 'exchange', 'able']",Correct,byte_level_bpe,True
4082,unexcitable,un,cl100k_base,"['un', 'exc', 'itable']",Correct,byte_level_bpe,True
4092,unexcited,un,cl100k_base,"['un', 'exc', 'ited']",Correct,byte_level_bpe,True
4102,unexciting,un,cl100k_base,"['un', 'exc', 'iting']",Correct,byte_level_bpe,True
4112,inculpatory,in,cl100k_base,"['inc', 'ul', 'pat', 'ory']",Incorrect,byte_level_bpe,False
4122,inexcusable,in,cl100k_base,"['in', 'exc', 'usable']",Correct,byte_level_bpe,True
4132,nonexempt,non,cl100k_base,"['non', 'ex', 'empt']",Correct,byte_level_bpe,True
4142,unexhausted,un,cl100k_base,"['un', 'ex', 'haust', 'ed']",Correct,byte_level_bpe,True
4152,inexhaustible,in,cl100k_base,"['in', 'ex', 'haust', 'ible']",Correct,byte_level_bpe,True
4162,nonexistent,non,cl100k_base,"['non', 'existent']",Correct,byte_level_bpe,True
4172,unexpansive,un,cl100k_base,"['un', 'exp', 'ans', 'ive']",Correct,byte_level_bpe,True
4182,unexpected,un,cl100k_base,['unexpected'],Not segmented,byte_level_bpe,False
4192,inexpedient,in,cl100k_base,"['in', 'exp', 'ed', 'ient']",Correct,byte_level_bpe,True
4202,unexpendable,un,cl100k_base,"['un', 'ex', 'pend', 'able']",Correct,byte_level_bpe,True
4212,inexperienced,in,cl100k_base,"['in', 'ex', 'perienced']",Correct,byte_level_bpe,True
4222,unexpired,un,cl100k_base,"['un', 'expired']",Correct,byte_level_bpe,True
4232,inexplicable,in,cl100k_base,"['in', 'exp', 'licable']",Correct,byte_level_bpe,True
4242,implicit,im,cl100k_base,['implicit'],Not segmented,byte_level_bpe,False
4252,unexploited,un,cl100k_base,"['un', 'explo', 'ited']",Correct,byte_level_bpe,True
4262,nonexploratory,non,cl100k_base,"['non', 'expl', 'or', 'atory']",Correct,byte_level_bpe,True
4272,nonexplosive,non,cl100k_base,"['non', 'exp', 'los', 'ive']",Correct,byte_level_bpe,True
4282,unexportable,un,cl100k_base,"['un', 'export', 'able']",Correct,byte_level_bpe,True
4292,inexpressible,in,cl100k_base,"['in', 'express', 'ible']",Correct,byte_level_bpe,True
4302,unextended,un,cl100k_base,"['un', 'extended']",Correct,byte_level_bpe,True
4312,nonextensile,non,cl100k_base,"['non', 'ext', 'ens', 'ile']",Correct,byte_level_bpe,True
4322,inextinguishable,in,cl100k_base,"['in', 'ext', 'ingu', 'ish', 'able']",Correct,byte_level_bpe,True
4332,inextricable,in,cl100k_base,"['in', 'extr', 'icable']",Correct,byte_level_bpe,False
4342,unfaceted,un,cl100k_base,"['un', 'fac', 'eted']",Correct,byte_level_bpe,True
4352,unfair,un,cl100k_base,"['un', 'fair']",Correct,byte_level_bpe,True
4362,unfaithful,un,cl100k_base,"['un', 'faith', 'ful']",Correct,byte_level_bpe,True
4372,infallible,in,cl100k_base,"['in', 'fall', 'ible']",Correct,byte_level_bpe,False
4382,unfamiliar,un,cl100k_base,"['un', 'f', 'amiliar']",Correct,byte_level_bpe,True
4392,unfashionable,un,cl100k_base,"['un', 'f', 'ashion', 'able']",Correct,byte_level_bpe,True
4402,unfastened,un,cl100k_base,"['un', 'fast', 'ened']",Correct,byte_level_bpe,True
4412,unfastidious,un,cl100k_base,"['un', 'fast', 'idious']",Correct,byte_level_bpe,True
4422,nonfatal,non,cl100k_base,"['non', 'fatal']",Correct,byte_level_bpe,True
4432,unfathomable,un,cl100k_base,"['un', 'f', 'athom', 'able']",Correct,byte_level_bpe,True
4442,nonfat,non,cl100k_base,"['non', 'fat']",Correct,byte_level_bpe,True
4452,unfavorable,un,cl100k_base,"['un', 'favor', 'able']",Correct,byte_level_bpe,True
4462,unfeathered,un,cl100k_base,"['un', 'fe', 'ather', 'ed']",Correct,byte_level_bpe,True
4472,infelicitous,in,cl100k_base,"['inf', 'el', 'icit', 'ous']",Incorrect,byte_level_bpe,True
4482,fernless,less,cl100k_base,"['fern', 'less']",Correct,byte_level_bpe,True
4492,nonfictional,non,cl100k_base,"['non', 'fiction', 'al']",Correct,byte_level_bpe,True
4502,unfilled,un,cl100k_base,"['un', 'filled']",Correct,byte_level_bpe,True
4512,nonfinancial,non,cl100k_base,"['non', 'financial']",Correct,byte_level_bpe,True
4522,unfinished,un,cl100k_base,['unfinished'],Not segmented,byte_level_bpe,True
4532,infinite,in,cl100k_base,"['in', 'finite']",Correct,byte_level_bpe,False
4542,nonfissile,non,cl100k_base,"['non', 'f', 'iss', 'ile']",Correct,byte_level_bpe,True
4552,nonfissionable,non,cl100k_base,"['non', 'f', 'ission', 'able']",Correct,byte_level_bpe,True
4562,unfit,un,cl100k_base,"['un', 'fit']",Correct,byte_level_bpe,True
4572,unfixed,un,cl100k_base,"['un', 'fixed']",Correct,byte_level_bpe,True
4582,unflattering,un,cl100k_base,"['un', 'fl', 'attering']",Correct,byte_level_bpe,True
4592,unfledged,un,cl100k_base,"['un', 'f', 'ledged']",Correct,byte_level_bpe,True
4602,inflexible,in,cl100k_base,"['in', 'flex', 'ible']",Correct,byte_level_bpe,True
4612,flowerless,less,cl100k_base,"['flower', 'less']",Correct,byte_level_bpe,True
4622,unfocused,un,cl100k_base,"['un', 'focused']",Correct,byte_level_bpe,True
4632,footless,less,cl100k_base,"['foot', 'less']",Correct,byte_level_bpe,True
4642,forceless,less,cl100k_base,"['force', 'less']",Correct,byte_level_bpe,True
4652,unforgettable,un,cl100k_base,"['un', 'forgettable']",Correct,byte_level_bpe,True
4662,unforgiving,un,cl100k_base,"['un', 'forg', 'iving']",Correct,byte_level_bpe,True
4672,informal,in,cl100k_base,"['inform', 'al']",Incorrect,byte_level_bpe,True
4682,unformed,un,cl100k_base,"['un', 'formed']",Correct,byte_level_bpe,True
4692,unfortunate,un,cl100k_base,"['un', 'fortunate']",Correct,byte_level_bpe,True
4702,malodorous,mal,cl100k_base,"['mal', 'od', 'orous']",Correct,byte_level_bpe,True
4712,unframed,un,cl100k_base,"['un', 'fr', 'amed']",Correct,byte_level_bpe,True
4722,unfree,un,cl100k_base,"['un', 'free']",Correct,byte_level_bpe,True
4732,infrequent,in,cl100k_base,"['inf', 'requent']",Incorrect,byte_level_bpe,True
4742,unfretted,un,cl100k_base,"['un', 'f', 'ret', 'ted']",Correct,byte_level_bpe,True
4752,unfriendly,un,cl100k_base,"['un', 'friendly']",Correct,byte_level_bpe,True
4762,unfrozen,un,cl100k_base,"['un', 'f', 'rozen']",Correct,byte_level_bpe,True
4772,unfruitful,un,cl100k_base,"['un', 'fruit', 'ful']",Correct,byte_level_bpe,True
4782,unfueled,un,cl100k_base,"['un', 'f', 'ue', 'led']",Correct,byte_level_bpe,True
4792,nonfunctional,non,cl100k_base,"['non', 'functional']",Correct,byte_level_bpe,True
4802,malfunctioning,mal,cl100k_base,"['mal', 'function', 'ing']",Correct,byte_level_bpe,True
4812,unfunded,un,cl100k_base,"['un', 'f', 'unded']",Correct,byte_level_bpe,True
4822,unfurnished,un,cl100k_base,"['un', 'f', 'urnished']",Correct,byte_level_bpe,True
4832,unfurrowed,un,cl100k_base,"['un', 'fur', 'row', 'ed']",Correct,byte_level_bpe,True
4842,ungathered,un,cl100k_base,"['ung', 'ather', 'ed']",Incorrect,byte_level_bpe,True
4852,ungeared,un,cl100k_base,"['unge', 'ared']",Incorrect,byte_level_bpe,False
4862,ungenerous,un,cl100k_base,"['ung', 'ener', 'ous']",Incorrect,byte_level_bpe,True
4872,germfree,free,cl100k_base,"['ger', 'm', 'free']",Correct,byte_level_bpe,False
4882,unglazed,un,cl100k_base,"['ung', 'l', 'azed']",Incorrect,byte_level_bpe,True
4892,inglorious,in,cl100k_base,"['ing', 'lor', 'ious']",Incorrect,byte_level_bpe,True
4902,gloveless,less,cl100k_base,"['g', 'love', 'less']",Correct,byte_level_bpe,False
4912,agnostic,a,cl100k_base,['agnostic'],Not segmented,byte_level_bpe,True
4922,no-go,no,cl100k_base,"['no', '-go']",Correct,byte_level_bpe,True
4932,ill-natured,ill,cl100k_base,"['ill', '-n', 'ature', 'd']",Correct,byte_level_bpe,True
4942,ungracious,un,cl100k_base,"['un', 'gr', 'acious']",Correct,byte_level_bpe,True
4952,ungrammatical,un,cl100k_base,"['un', 'gram', 'matic', 'al']",Correct,byte_level_bpe,True
4962,grassless,less,cl100k_base,"['grass', 'less']",Correct,byte_level_bpe,True
4972,ungrateful,un,cl100k_base,"['un', 'gr', 'ateful']",Correct,byte_level_bpe,True
4982,ungregarious,un,cl100k_base,"['ung', 'regar', 'ious']",Incorrect,byte_level_bpe,True
4992,ungroomed,un,cl100k_base,"['ung', 'room', 'ed']",Incorrect,byte_level_bpe,True
5002,unguided,un,cl100k_base,"['ung', 'uid', 'ed']",Incorrect,byte_level_bpe,True
5012,ungusseted,un,cl100k_base,"['ung', 'us', 'set', 'ed']",Incorrect,byte_level_bpe,False
5022,gutless,less,cl100k_base,"['g', 'ut', 'less']",Correct,byte_level_bpe,True
5032,handless,less,cl100k_base,"['hand', 'less']",Correct,byte_level_bpe,True
5042,handleless,less,cl100k_base,"['handle', 'less']",Correct,byte_level_bpe,True
5052,unhappy,un,cl100k_base,"['un', 'happy']",Correct,byte_level_bpe,True
5062,harmless,less,cl100k_base,"['h', 'arm', 'less']",Correct,byte_level_bpe,True
5072,nonharmonic,non,cl100k_base,"['non', 'har', 'monic']",Correct,byte_level_bpe,True
5082,inharmonious,in,cl100k_base,"['in', 'har', 'mon', 'ious']",Correct,byte_level_bpe,True
5092,hatless,less,cl100k_base,"['hat', 'less']",Correct,byte_level_bpe,False
5102,headless,less,cl100k_base,"['head', 'less']",Correct,byte_level_bpe,True
5112,unheaded,un,cl100k_base,"['un', 'headed']",Correct,byte_level_bpe,True
5122,unhealthful,un,cl100k_base,"['un', 'health', 'ful']",Correct,byte_level_bpe,True
5132,unhealthy,un,cl100k_base,"['un', 'healthy']",Correct,byte_level_bpe,True
5142,heedless,less,cl100k_base,"['heed', 'less']",Correct,byte_level_bpe,True
5152,unhelpful,un,cl100k_base,"['un', 'help', 'ful']",Correct,byte_level_bpe,True
5162,nonhierarchical,non,cl100k_base,"['non', 'h', 'ierarchical']",Correct,byte_level_bpe,True
5172,hipless,less,cl100k_base,"['hip', 'less']",Correct,byte_level_bpe,False
5182,ahistorical,a,cl100k_base,"['ah', 'istorical']",Incorrect,byte_level_bpe,True
5192,atomistic,a,cl100k_base,"['atom', 'istic']",Incorrect,byte_level_bpe,False
5202,unholy,un,cl100k_base,"['un', 'h', 'oly']",Correct,byte_level_bpe,True
5212,dishonest,dis,cl100k_base,"['dish', 'onest']",Incorrect,byte_level_bpe,True
5222,dishonorable,dis,cl100k_base,"['dish', 'on', 'orable']",Incorrect,byte_level_bpe,True
5232,hopeless,less,cl100k_base,"['hope', 'less']",Correct,byte_level_bpe,True
5242,hornless,less,cl100k_base,"['horn', 'less']",Correct,byte_level_bpe,True
