word,neg_score,pos_score,label,checked
unclasp,0.0,0.0,2,checked
illegibly,0.0,0.25,0,checked
ineffectively,0.0,0.25,0,checked
inarticulately,0.0,0.125,2,checked
irremediable,0.625,0.0,0,checked
de-escalate,0.0,0.0,1,checked
servile,0.0,0.0,2,unchecked
aunt,0.0,0.0,2,unchecked
born,0.0,0.0,2,unchecked
nonsingular_matrix,0.0,0.0,2,checked
informal,0.25,0.0,2,checked
volatile_storage,0.0,0.0,2,unchecked
unwebbed,0.125,0.0,2,checked
branchy,0.0,0.0,2,unchecked
activeness,0.0,0.0,2,unchecked
salubrity,0.25,0.625,1,unchecked
unexpendable,0.75,0.25,1,checked
atonality,0.25,0.0,2,checked
unlisted,0.75,0.0,2,checked
decolonize,0.0,0.0,2,checked
dissatisfy,0.0,0.0,0,checked
incompatibly,0.0,0.0,0,checked
affixed,0.0,0.0,2,unchecked
unsociably,0.0,0.25,0,checked
uncleanliness,0.5,0.125,0,checked
mortality,0.25,0.25,2,unchecked
unstratified,0.75,0.0,2,checked
placental,0.0,0.0,2,unchecked
paranormal,0.0,0.0,2,checked
compatible,0.0,0.5,1,unchecked
coherent,0.0,0.0,2,unchecked
malted,0.0,0.0,2,unchecked
judiciously,0.0,0.25,2,unchecked
unconditional,0.125,0.0,2,checked
oblige,0.0,0.0,2,unchecked
solvability,0.0,0.0,2,unchecked
loving,0.0,0.0,2,unchecked
unstressed,0.75,0.0,1,checked
unholy,0.0,0.0,0,checked
commutable,0.0,0.0,2,unchecked
unironed,0.25,0.0,2,checked
uncreative,0.5,0.0,0,checked
disassociation,0.0,0.0,2,checked
unfavorable,0.75,0.0,0,checked
unluckily,0.875,0.0,0,checked
insubstantiality,0.0,0.0,2,checked
communicativeness,0.125,0.25,2,unchecked
cismontane,0.0,0.0,2,unchecked
inefficiency,0.5,0.0,0,checked
sensitiveness,0.25,0.125,2,unchecked
alignment,0.0,0.0,2,unchecked
centralise,0.0,0.0,2,unchecked
unstaple,0.0,0.0,2,checked
dystopian,0.375,0.125,0,checked
specialized,0.0,0.0,2,unchecked
anticholinergic,0.0,0.0,2,checked
obedient,0.0,0.0,2,unchecked
differentiated,0.0,0.0,2,unchecked
comprehensive,0.0,0.0,2,unchecked
discomposure,0.75,0.0,0,checked
changeableness,0.25,0.5,2,unchecked
unscholarly,0.0,0.0,0,checked
unobtrusive,0.625,0.0,2,checked
explosive,0.5,0.25,2,unchecked
justice,0.25,0.5,2,unchecked
unbelief,0.0,0.0,0,checked
officially,0.0,0.0,2,unchecked
unidentifiable,0.5,0.0,2,checked
illogicality,0.75,0.25,0,checked
informally,0.0,0.0,2,checked
digestibility,0.0,0.0,2,unchecked
unfashionable,0.75,0.0,0,checked
unlaureled,0.625,0.0,2,checked
secureness,0.0,0.125,2,unchecked
buckle,0.0,0.0,2,unchecked
signed,0.0,0.0,2,unchecked
unmotivated,0.0,0.0,0,checked
unclassified,0.75,0.0,2,checked
illegible,0.0,0.0,0,checked
unanimated,0.5,0.375,0,checked
adsorbent,0.0,0.0,2,unchecked
hyperkalemia,0.125,0.0,2,unchecked
nonintegrated,0.0,0.0,2,checked
credulous,0.0,0.25,2,unchecked
dysgenics,0.25,0.0,0,checked
curableness,0.125,0.375,2,unchecked
hypertensive,0.5,0.0,0,checked
unassigned,0.25,0.0,2,checked
unfilled,0.125,0.0,2,checked
selfishly,0.0,0.25,2,unchecked
undatable,0.75,0.0,0,checked
carpellate,0.0,0.0,2,unchecked
inpatient,0.0,0.0,2,unchecked
premeditated,0.0,0.0,2,unchecked
incautious,0.25,0.25,0,checked
exclude,0.0,0.0,2,checked
unsalable,0.5,0.0,0,checked
converge,0.0,0.0,2,unchecked
social,0.0,0.0,2,unchecked
importance,0.125,0.75,1,unchecked
misconception,0.625,0.25,0,checked
depressurise,0.0,0.0,2,checked
impaired,0.625,0.125,0,unchecked
unattractive,0.25,0.5,0,checked
roll_up,0.0,0.0,2,unchecked
sentience,0.0,0.0,2,unchecked
inexactly,0.0,0.125,2,checked
mistrust,0.0,0.375,0,checked
eugenics,0.0,0.0,2,unchecked
coiled,0.0,0.0,2,unchecked
uncensored,0.5,0.0,2,checked
improbability,0.375,0.5,2,checked
passionless,0.0,0.0,0,checked
nonmigratory,0.0,0.0,2,checked
troubled,0.875,0.0,0,unchecked
constructive,0.0,0.0,2,unchecked
perceptibility,0.0,0.25,2,unchecked
communicate,0.0,0.0,2,unchecked
immediacy,0.0,0.0,2,checked
nonnative,0.625,0.0,2,checked
corporeality,0.375,0.0,0,unchecked
hyperthermia,0.0,0.0,2,unchecked
uncarved,0.125,0.0,2,checked
worker,0.0,0.0,2,unchecked
disinclined,0.0,0.0,0,checked
packaged,0.0,0.0,2,unchecked
unsuccessful,0.5,0.0,0,checked
inductive,0.125,0.25,2,unchecked
unfastidious,0.625,0.0,0,checked
unoriented,0.625,0.0,2,checked
impressively,0.0,0.75,1,unchecked
measurably,0.0,0.0,2,unchecked
impractical,0.625,0.0,0,checked
offside,0.0,0.0,2,checked
salinate,0.0,0.0,2,unchecked
inessential,0.75,0.0,0,checked
nonsurgical,0.125,0.0,2,checked
injudiciousness,0.0,0.875,0,checked
unemotionality,0.5,0.25,2,checked
occupied,0.0,0.0,2,unchecked
underbid,0.0,0.0,2,checked
unintrusive,0.625,0.0,2,checked
retractile,0.0,0.0,2,unchecked
demote,0.0,0.0,0,checked
efficacious,0.0,0.5,1,unchecked
discipline,0.0,0.0,2,unchecked
appropriateness,0.0,0.0,2,unchecked
acceleration,0.0,0.0,2,unchecked
tearless,0.0,0.0,2,checked
upgrade,0.0,0.0,2,unchecked
infield,0.0,0.0,2,unchecked
incomplete,0.0,0.0,0,checked
pious,0.0,0.625,1,unchecked
nonlinguistic,0.75,0.0,2,checked
stained,0.0,0.0,2,unchecked
intolerantly,0.0,0.5,0,checked
nonruminant,0.0,0.0,2,checked
righteously,0.0,0.375,1,unchecked
unchartered,0.125,0.0,2,checked
leavened,0.0,0.0,2,unchecked
unperplexed,0.75,0.0,1,checked
efficiency,0.0,0.0,2,unchecked
melted,0.0,0.0,2,unchecked
satisfy,0.0,0.0,2,unchecked
gregarious,0.0,0.0,2,unchecked
powerlessness,0.375,0.125,0,checked
convenience,0.0,0.375,1,unchecked
unwary,0.625,0.125,0,checked
estrous,0.25,0.0,2,unchecked
unhappiness,0.75,0.0,0,checked
neighborliness,0.0,0.5,1,unchecked
dehumidify,0.0,0.0,2,checked
disarranged,0.0,0.0,0,checked
pressurize,0.0,0.0,2,unchecked
undiscerning,0.0,0.0,0,checked
tucked,0.0,0.0,2,unchecked
typical,0.0,0.125,2,unchecked
hydrous,0.0,0.0,2,unchecked
uncover,0.0,0.0,2,checked
unaffected,0.125,0.125,2,checked
unvariedness,0.5,0.125,2,checked
interference,0.0,0.0,2,unchecked
drinkable,0.0,0.75,1,unchecked
unmown,0.5,0.0,2,checked
unmarked,0.625,0.0,2,checked
inelastic,0.125,0.0,2,checked
discourage,0.0,0.0,0,checked
unsteadily,0.125,0.0,0,checked
equity,0.0,0.0,2,unchecked
noncompetitively,0.0,0.25,2,checked
prudence,0.0,0.25,2,unchecked
furnished,0.0,0.0,2,unchecked
centralized,0.0,0.0,2,unchecked
unedifying,0.0,0.0,0,checked
innocuous,0.75,0.0,2,checked
calculable,0.0,0.5,1,unchecked
sheared,0.0,0.0,2,unchecked
motivated,0.0,0.0,2,unchecked
modulated,0.0,0.0,2,unchecked
drained,0.0,0.0,2,unchecked
religious,0.0,0.0,2,unchecked
expendable,0.0,0.75,1,unchecked
disorient,0.0,0.0,0,checked
dissatisfaction,0.5,0.125,0,checked
reality,0.0,0.0,2,unchecked
undocumented,0.0,0.0,2,checked
incredibly,0.5,0.0,1,checked
profitably,0.0,0.125,2,unchecked
unbanded,0.75,0.0,2,checked
content,0.0,0.0,2,unchecked
stigmatism,0.0,0.5,1,unchecked
effervescent,0.0,0.0,2,unchecked
nonsignificant,0.0,0.0,2,checked
outpatient,0.5,0.0,2,checked
discontinuance,0.0,0.0,0,checked
unfamiliarity,0.375,0.0,2,checked
charged,0.0,0.0,2,unchecked
talented,0.0,0.0,2,unchecked
concealing,0.0,0.0,2,unchecked
appreciation,0.0,0.5,1,unchecked
susceptibility,0.25,0.125,2,unchecked
institutional,0.0,0.0,2,unchecked
invisible,0.625,0.25,2,checked
unprofitably,0.5,0.0,0,checked
ill-natured,0.875,0.0,0,checked
groomed,0.0,0.0,2,unchecked
deconcentrate,0.0,0.0,2,checked
bolt,0.125,0.0,2,unchecked
curable,0.0,0.125,2,unchecked
emotional,0.0,0.375,1,unchecked
counterrevolutionary,0.0,0.0,2,checked
accurately,0.0,0.0,2,unchecked
stratified,0.0,0.0,2,unchecked
addicted,0.0,0.0,2,unchecked
patient,0.0,0.125,2,unchecked
adducent,0.0,0.0,2,unchecked
unintended,0.5,0.0,2,checked
sufficiently,0.0,0.0,2,unchecked
grassless,0.0,0.0,2,checked
coil,0.0,0.0,2,unchecked
sent,0.0,0.0,2,unchecked
destructiveness,0.625,0.0,0,checked
consecrate,0.0,0.0,2,unchecked
undependability,0.625,0.25,0,checked
aggressive,0.0,0.5,1,unchecked
styleless,0.0,0.0,0,checked
untimbered,0.25,0.125,2,checked
unharness,0.0,0.0,2,checked
alienable,0.0,0.0,2,unchecked
encode,0.0,0.0,2,unchecked
unauthorized,0.875,0.0,0,checked
unwitting,0.0,0.0,2,checked
pure,0.0,0.0,2,unchecked
de-iodinate,0.0,0.0,2,checked
internally,0.0,0.0,2,checked
deactivation,0.0,0.0,2,checked
partial,0.0,0.0,2,unchecked
diabatic,0.0,0.0,2,unchecked
toothless,0.0,0.0,0,checked
nonoperational,0.5,0.0,0,checked
cover,0.0,0.0,2,unchecked
apetalous,0.0,0.0,2,checked
discouragement,0.375,0.125,0,checked
dramatically,0.0,0.375,1,unchecked
unlawfulness,0.5,0.0,0,checked
underived,0.25,0.375,2,checked
soundness,0.0,0.125,2,unchecked
indispensableness,0.375,0.375,1,checked
audibly,0.0,0.375,1,unchecked
unselfconsciousness,0.25,0.5,2,checked
shaven,0.0,0.0,2,unchecked
unsocial,0.625,0.0,0,checked
nonviolent,0.0,0.0,1,checked
impartiality,0.0,0.0,2,checked
psychoactive,0.0,0.0,2,unchecked
motility,0.0,0.0,2,unchecked
scented,0.0,0.0,2,unchecked
atonicity,0.5,0.0,2,checked
restrictive,0.0,0.0,2,unchecked
knowingly,0.0,0.125,2,unchecked
territorial,0.0,0.0,2,unchecked
saturated,0.0,0.0,2,unchecked
unoffending,0.0,0.0,1,checked
appreciatively,0.0,0.25,2,unchecked
incongruity,0.875,0.125,2,checked
unacquisitive,0.5,0.0,2,checked
certified,0.0,0.0,2,unchecked
palpable,0.0,0.625,1,unchecked
hopelessness,0.5,0.375,0,checked
deodorize,0.0,0.0,2,checked
worldly,0.0,0.0,2,unchecked
salubriousness,0.25,0.625,1,unchecked
unsheathed,0.75,0.0,2,checked
unwilling,0.75,0.0,0,checked
explode,0.0,0.0,2,unchecked
diplomatically,0.0,0.125,2,unchecked
logicality,0.0,0.75,1,unchecked
unrhythmical,0.75,0.0,2,checked
unwholesomeness,0.75,0.125,0,checked
careless,0.0,0.0,0,checked
uncrowned,0.5,0.0,2,checked
gathered,0.0,0.0,2,unchecked
unfairly,0.0,0.25,0,checked
equipped,0.0,0.0,2,unchecked
criminalisation,0.0,0.0,2,unchecked
effective,0.125,0.25,2,unchecked
favorable,0.0,0.75,1,unchecked
incorrigible,0.5,0.0,0,checked
malign,0.0,0.0,0,checked
pigmentation,0.0,0.0,2,unchecked
wrap,0.0,0.0,2,unchecked
headless,0.0,0.0,2,checked
nonfat,0.0,0.0,2,checked
nonsectarian,0.625,0.0,2,checked
untrustiness,0.75,0.0,0,checked
unaccommodating,0.0,0.0,0,checked
fame,0.25,0.25,2,unchecked
noncommercial,0.75,0.0,2,checked
tuneless,0.0,0.0,0,checked
shockable,0.0,0.625,1,unchecked
unholiness,0.375,0.375,0,checked
undesirability,0.125,0.5,0,checked
thoughtful,0.0,0.25,2,unchecked
impermeability,0.25,0.0,2,checked
lawlessly,0.0,0.25,0,checked
bridle,0.0,0.0,2,unchecked
misconstruction,0.375,0.0,0,checked
infallible,0.5,0.125,1,checked
crowned,0.0,0.0,2,unchecked
antimagnetic,0.375,0.0,2,checked
remarkably,0.0,0.0,2,unchecked
impolitely,0.0,0.25,0,checked
unseamanlike,0.0,0.0,2,checked
even,0.0,0.125,2,unchecked
dependent,0.0,0.0,2,unchecked
auspicious,0.0,0.625,1,unchecked
uneasy,0.5,0.0,0,checked
enterprising,0.0,0.0,2,unchecked
solvent,0.0,0.125,2,unchecked
sleeveless,0.0,0.0,2,checked
unstatesmanlike,0.0,0.0,2,checked
complete,0.0,0.0,2,unchecked
armament,0.0,0.0,2,unchecked
colonise,0.0,0.0,2,unchecked
personally,0.0,0.0,2,unchecked
antitype,0.0,0.0,2,checked
unsociable,0.75,0.0,0,checked
unregulated,0.625,0.0,0,checked
unborn,0.125,0.0,2,checked
impolite,0.0,0.0,0,checked
qualify,0.0,0.0,2,unchecked
mediacy,0.25,0.375,2,unchecked
inconsideration,0.5,0.375,0,checked
incoherence,0.125,0.125,0,checked
appear,0.0,0.0,2,unchecked
irresolute,0.0,0.0,0,checked
incommodious,0.0,0.0,0,checked
unsold,0.75,0.0,0,checked
random,0.0,0.0,2,unchecked
illegibility,0.0,0.0,0,checked
discreet,0.0,0.0,2,unchecked
orienting,0.0,0.0,2,unchecked
tastefulness,0.0,0.875,1,unchecked
undynamic,0.625,0.0,0,checked
untwine,0.0,0.0,2,checked
flexible,0.0,0.375,1,unchecked
dependableness,0.0,0.625,1,unchecked
priestly,0.0,0.0,2,unchecked
unimodal,0.0,0.0,2,checked
encumbered,0.0,0.0,2,unchecked
nonrepetitive,0.125,0.0,2,checked
unreliableness,0.625,0.25,0,checked
lighted,0.0,0.0,2,unchecked
untrained,0.5,0.125,0,checked
unmalicious,0.778,0.222,1,checked
unpatronized,0.0,0.0,2,checked
responsibly,0.0,0.5,1,unchecked
understock,0.0,0.0,2,checked
prove,0.0,0.0,2,unchecked
insubstantial,0.125,0.0,0,checked
gutsy,0.0,0.0,2,unchecked
unaggressive,0.625,0.0,2,checked
appealingly,0.0,0.375,1,unchecked
jawed,0.0,0.0,2,unchecked
awned,0.0,0.0,2,unchecked
indeterminate,0.0,0.0,2,checked
conquerable,0.0,0.0,2,unchecked
eager,0.0,0.0,2,unchecked
unpalatability,0.125,0.0,0,checked
manned,0.0,0.0,2,unchecked
contented,0.0,0.0,2,unchecked
disenfranchised,0.0,0.0,0,checked
discourteous,0.25,0.625,0,checked
reparable,0.0,0.625,1,unchecked
nonvolatile,0.0,0.0,2,checked
appearance,0.0,0.0,2,unchecked
unconventional,0.75,0.0,2,checked
nonresidential,0.125,0.0,2,checked
earless,0.0,0.0,2,checked
unreverberant,0.375,0.125,2,checked
euphoria,0.5,0.125,0,unchecked
unlawfully,0.0,0.25,0,checked
unbelted,0.25,0.125,2,checked
morally,0.0,0.5,1,unchecked
noncomprehensive,0.125,0.0,0,checked
irrelevant,0.0,0.0,0,checked
beneficence,0.0,0.75,1,unchecked
unweaned,0.25,0.0,2,checked
requisition,0.0,0.0,2,unchecked
unattributable,0.25,0.125,2,checked
unfreeze,0.0,0.0,2,checked
unrighteousness,0.0,0.625,0,checked
inconsistently,0.0,0.0,0,checked
truthfulness,0.25,0.5,2,unchecked
uncross,0.0,0.0,2,checked
uncomfortably,0.375,0.0,0,checked
disobedient,0.0,0.0,0,checked
nonexistent,0.0,0.0,2,checked
unrifled,0.5,0.0,2,checked
dignified,0.0,0.0,2,unchecked
inconstant,0.0,0.0,2,checked
crate,0.0,0.0,2,unchecked
disallow,0.0,0.0,0,checked
unconcerned,0.25,0.25,0,checked
legal,0.0,0.0,2,unchecked
embarrassment,0.125,0.25,2,unchecked
excusable,0.0,0.625,1,unchecked
disconnect,0.25,0.0,0,checked
inflation,0.0,0.0,2,unchecked
demonetization,0.5,0.0,2,checked
inelegant,0.0,0.0,0,checked
tangled,0.0,0.0,2,unchecked
desirability,0.0,0.625,1,unchecked
nonionic,0.125,0.375,2,checked
accustomed,0.0,0.0,2,unchecked
insalubriousness,0.25,0.5,0,checked
anticlimactic,0.0,0.0,0,checked
responsive,0.0,0.0,2,unchecked
censored,0.0,0.0,2,unchecked
funded,0.0,0.0,2,unchecked
unchanged,0.625,0.0,2,checked
appositeness,0.0,0.75,1,unchecked
acceptable,0.0,0.625,1,unchecked
consequence,0.0,0.0,2,unchecked
hospitably,0.0,0.25,2,unchecked
unresentful,0.5,0.0,1,checked
precisely,0.0,0.125,2,unchecked
ruminant,0.0,0.0,2,unchecked
cheerfulness,0.75,0.25,0,unchecked
loamless,0.0,0.0,2,checked
imbalance,0.0,0.0,0,checked
profitable,0.0,0.25,2,unchecked
impassable,0.0,0.625,1,checked
voluntarily,0.0,0.375,1,unchecked
attractiveness,0.25,0.625,1,unchecked
unrestrained,0.625,0.0,2,checked
sheathed,0.0,0.0,2,unchecked
political,0.0,0.0,2,unchecked
smoker,0.0,0.0,2,unchecked
understatement,0.125,0.0,2,checked
inability,0.25,0.125,0,checked
immorally,0.625,0.0,0,checked
artless,0.0,0.0,0,checked
unrespectable,0.125,0.625,0,checked
enfranchisement,0.0,0.0,2,unchecked
unequivocalness,0.0,0.25,2,checked
becomingness,0.25,0.5,2,unchecked
impious,0.5,0.25,0,checked
ironed,0.0,0.0,2,unchecked
polite,0.0,0.0,2,unchecked
unreconstructed,0.0,0.0,2,checked
drinker,0.0,0.0,2,unchecked
equal,0.0,0.125,2,unchecked
unlaced,0.0,0.0,2,checked
inappositeness,0.0,0.75,0,checked
infrequently,0.0,0.0,2,checked
dystopia,0.625,0.0,0,checked
harmless,0.0,0.0,1,checked
undesigned,0.75,0.0,2,checked
indigestibility,0.375,0.0,0,checked
damaged,0.0,0.0,2,unchecked
unbind,0.0,0.0,2,checked
demobilise,0.0,0.0,2,checked
seasonably,0.0,0.0,2,unchecked
rimless,0.0,0.0,2,checked
lipped,0.0,0.0,2,unchecked
interestingness,0.0,0.125,2,unchecked
concentrate,0.0,0.125,2,unchecked
worthlessness,0.5,0.125,0,checked
destabilisation,0.0,0.0,0,checked
yoke,0.0,0.0,2,unchecked
uncaulked,0.625,0.0,2,checked
subhuman,0.0,0.0,0,checked
disabling,0.0,0.0,0,checked
fearfulness,0.875,0.0,0,unchecked
unreportable,0.5,0.0,2,checked
inshore,0.0,0.0,2,unchecked
displeasing,0.0,0.0,0,checked
dramatic,0.0,0.5,1,unchecked
crystalline,0.0,0.0,2,unchecked
ribless,0.0,0.0,2,checked
nonmonotonic,0.375,0.0,2,checked
chain,0.0,0.0,2,unchecked
capacity,0.0,0.0,2,unchecked
deciphered,0.0,0.0,2,unchecked
unkindness,0.25,0.375,0,checked
ingratitude,0.625,0.25,0,checked
discontinuous,0.0,0.0,2,checked
untanned,0.625,0.0,2,checked
filled,0.0,0.0,2,unchecked
printable,0.0,0.625,1,unchecked
intangible,0.625,0.0,2,checked
stylish,0.0,0.0,2,unchecked
unexchangeability,0.5,0.0,2,checked
native,0.0,0.125,2,unchecked
inaudible,0.5,0.125,0,checked
snarl,0.25,0.0,2,unchecked
susceptible,0.0,0.5,1,unchecked
undeciphered,0.25,0.0,2,checked
eared,0.0,0.0,2,unchecked
unpaid,0.125,0.0,0,checked
adaptable,0.0,0.0,2,unchecked
auspiciousness,0.125,0.5,1,unchecked
tractable,0.0,0.5,1,unchecked
unalert,0.5,0.25,0,checked
dehiscent,0.0,0.0,2,unchecked
decontamination,0.125,0.0,2,checked
imprecise,0.0,0.0,0,checked
nonspherical,0.125,0.0,2,checked
insufficiently,0.0,0.0,0,checked
theatrical,0.0,0.0,2,unchecked
purposeless,0.0,0.0,0,checked
inexpressively,0.0,0.25,2,checked
infectious,0.5,0.0,0,unchecked
overstate,0.0,0.0,2,unchecked
displeased,0.75,0.125,0,checked
incalculable,0.625,0.125,2,checked
antipyretic,0.0,0.5,1,checked
collective,0.0,0.0,2,unchecked
enchanted,0.0,0.0,2,unchecked
eligibility,0.25,0.375,2,unchecked
mobilize,0.0,0.0,2,unchecked
spineless,0.0,0.0,0,checked
glycerolize,0.0,0.0,2,unchecked
disintegrate,0.0,0.0,0,checked
intolerance,0.375,0.0,0,checked
infinite,0.0,0.0,2,checked
astigmatism,0.625,0.0,2,checked
smilingly,0.0,0.25,2,unchecked
protective,0.0,0.0,2,unchecked
corruptness,0.125,0.25,2,unchecked
impatience,0.625,0.0,0,checked
conscientiousness,0.0,0.75,1,unchecked
defeated,0.0,0.0,2,unchecked
responsible,0.0,0.625,1,unchecked
friendliness,0.0,0.125,2,unchecked
descend,0.0,0.0,2,checked
unturned,0.125,0.0,2,checked
uniformity,0.0,0.0,2,unchecked
unrefined,0.75,0.0,0,checked
diversified,0.0,0.0,2,unchecked
unconditioned,0.625,0.0,2,checked
disorderly,0.0,0.0,0,checked
unwind,0.0,0.0,2,checked
kindly,0.0,0.5,1,unchecked
abducent,0.0,0.0,2,checked
unadorned,0.625,0.25,2,checked
piety,0.25,0.5,2,unchecked
uncommunicativeness,0.125,0.25,0,checked
constructiveness,0.125,0.375,2,unchecked
dematerialise,0.0,0.0,2,checked
inextricable,0.625,0.0,2,checked
untied,0.125,0.0,2,checked
undifferentiated,0.25,0.0,2,checked
undeceive,0.0,0.0,2,checked
zonal,0.0,0.0,2,unchecked
exactness,0.0,0.625,1,unchecked
desynchronize,0.0,0.0,2,checked
organize,0.0,0.0,2,unchecked
decisive,0.0,0.0,2,unchecked
unlash,0.0,0.0,2,checked
off-season,0.0,0.0,2,checked
indivisible,0.625,0.0,2,checked
detachable,0.0,0.25,2,checked
abnormality,0.0,0.25,0,checked
functioning,0.0,0.0,2,unchecked
disrepute,0.375,0.25,0,checked
justly,0.0,0.125,2,unchecked
downwards,0.0,0.0,2,checked
unconstitutional,0.75,0.0,0,checked
nonfatal,0.375,0.0,1,checked
faithfully,0.0,0.25,2,unchecked
disagreeableness,0.875,0.125,0,checked
stemmed,0.0,0.0,2,unchecked
untune,0.0,0.0,0,checked
noncollapsible,0.5,0.0,2,checked
tolerance,0.0,0.0,2,unchecked
odorous,0.0,0.0,2,unchecked
studied,0.0,0.0,2,unchecked
dissimilarity,0.5,0.25,2,checked
unable,0.75,0.0,0,checked
calced,0.0,0.0,2,unchecked
communicative,0.0,0.0,2,unchecked
fueled,0.0,0.0,2,unchecked
Nonconformist,0.625,0.0,2,checked
untrimmed,0.125,0.0,2,checked
subtraction,0.0,0.0,2,checked
unaddressed,0.125,0.0,2,checked
superjacent,0.0,0.0,2,unchecked
conscious,0.25,0.125,2,unchecked
deceive,0.0,0.0,2,unchecked
unstudied,0.75,0.0,2,checked
unlubricated,0.125,0.0,2,checked
injudiciously,0.0,0.25,0,checked
humorous,0.375,0.375,2,unchecked
unnatural,0.75,0.0,0,checked
unaccustomed,0.75,0.0,2,checked
appealing,0.0,0.0,2,unchecked
underspend,0.0,0.0,2,checked
unenlightened,0.0,0.5,0,checked
discharge,0.0,0.0,2,checked
unreassuring,0.0,0.0,0,checked
undiplomatically,0.0,0.25,0,checked
unrestraint,0.375,0.375,2,checked
uncrannied,0.5,0.0,2,checked
unprofessional,0.625,0.0,0,checked
nonvolatile_storage,0.0,0.0,2,checked
bibless,0.0,0.0,2,checked
nonpolitical,0.125,0.125,2,checked
uncritical,0.375,0.375,2,checked
unclearness,0.5,0.25,0,checked
depreciation,0.0,0.0,0,checked
disobey,0.0,0.0,0,checked
perceptiveness,0.25,0.25,2,unchecked
repute,0.0,0.5,1,unchecked
undiscriminating,0.0,0.0,1,checked
unexportable,0.75,0.25,2,checked
unobtrusively,0.0,0.25,2,checked
decriminalisation,0.0,0.0,2,checked
unalarming,0.0,0.0,2,checked
liveried,0.0,0.0,2,unchecked
mask,0.0,0.0,2,unchecked
unofficial,0.75,0.0,2,checked
unburdened,0.75,0.0,1,checked
accompanied,0.0,0.0,2,unchecked
sportingly,0.0,0.125,2,unchecked
nonalcoholic,0.0,0.0,2,checked
nonhuman,0.0,0.0,2,checked
trustfully,0.0,0.375,1,unchecked
unbox,0.0,0.0,2,checked
unexpansive,0.5,0.25,2,checked
unlivable,0.75,0.125,0,checked
tactlessness,0.5,0.375,0,checked
unplanted,0.125,0.0,2,checked
posed,0.0,0.0,2,unchecked
inorganic,0.0,0.0,2,checked
unsaddle,0.0,0.0,2,checked
inviting,0.0,0.0,2,unchecked
anaphrodisia,0.375,0.25,2,checked
incredulously,0.0,0.25,2,checked
remediable,0.0,0.0,2,unchecked
unshockable,0.625,0.125,2,checked
pleasantness,0.0,0.125,2,unchecked
unmindfulness,0.125,0.125,0,checked
dedicated,0.0,0.0,2,unchecked
unmyelinated,0.125,0.0,2,checked
unshaded,0.5,0.0,2,checked
uncle,0.0,0.0,2,checked
service,0.0,0.0,2,unchecked
collected,0.0,0.0,2,unchecked
offensively,0.5,0.0,0,unchecked
inadvisability,0.625,0.125,0,checked
natural,0.0,0.25,2,unchecked
unacceptable,0.75,0.0,0,checked
disesteem,0.0,0.25,0,checked
unamended,0.125,0.0,2,checked
combed,0.0,0.0,2,unchecked
agreeable,0.0,0.5,1,unchecked
militarise,0.0,0.0,2,unchecked
commissioned,0.0,0.0,2,unchecked
practicability,0.25,0.375,2,unchecked
tractability,0.0,0.5,1,unchecked
prejudiced,0.0,0.0,2,unchecked
painful,0.0,0.0,2,unchecked
inarticulate,0.0,0.0,0,checked
nonparticulate,0.0,0.0,2,checked
underprivileged,0.375,0.0,0,checked
revived,0.0,0.0,2,unchecked
decently,0.0,0.25,2,unchecked
imprecision,0.5,0.375,0,checked
valid,0.0,0.125,2,unchecked
income,0.0,0.0,2,unchecked
nondeductible,0.625,0.0,0,checked
reassuring,0.0,0.0,2,unchecked
unintelligent,0.0,0.0,0,checked
nonadsorbent,0.0,0.0,2,checked
unlock,0.0,0.0,2,checked
abnormal,0.75,0.0,0,checked
resolutely,0.0,0.375,1,unchecked
unlimited,0.5,0.0,2,checked
mobilise,0.0,0.0,2,unchecked
unenlightenment,0.375,0.0,0,checked
provident,0.0,0.0,2,unchecked
warily,0.0,0.25,2,unchecked
invariability,0.625,0.0,2,checked
spinous,0.0,0.25,2,unchecked
incompetence,0.25,0.0,0,checked
depigmentation,0.625,0.0,2,checked
unpardonably,0.0,0.0,0,checked
uncoated,0.625,0.0,2,checked
hopefulness,0.5,0.125,0,unchecked
cousinly,0.0,0.0,2,unchecked
odorless,0.0,0.0,2,checked
dispensability,0.125,0.5,1,unchecked
imprecisely,0.0,0.125,0,checked
peaceful,0.0,0.0,2,unchecked
unexhausted,0.25,0.375,2,checked
overdress,0.0,0.0,2,unchecked
disjunctive,0.0,0.0,2,checked
defense,0.0,0.0,2,checked
restraint,0.0,0.0,2,unchecked
believingly,0.0,0.0,2,unchecked
unangry,0.125,0.0,2,checked
metamorphic,0.0,0.0,2,unchecked
unworthiness,0.25,0.5,0,checked
unattractively,0.0,0.375,0,checked
personalise,0.0,0.0,2,unchecked
uncoil,0.0,0.0,2,checked
changelessness,0.0,0.0,2,checked
gloveless,0.0,0.0,2,checked
pretentiously,0.0,0.0,2,unchecked
adaptability,0.0,0.25,2,unchecked
insoluble,0.0,0.25,2,checked
appropriately,0.0,0.25,2,unchecked
hypothermia,0.25,0.0,0,checked
shaded,0.0,0.0,2,unchecked
secured_bond,0.0,0.0,2,unchecked
unleaded,0.75,0.0,2,checked
untidiness,0.25,0.0,0,checked
unstring,0.0,0.0,2,checked
unsnarl,0.0,0.0,2,checked
inequitably,0.0,0.25,0,checked
persuade,0.0,0.0,2,unchecked
unwellness,0.0,0.0,0,checked
uncontested,0.625,0.0,2,checked
